domain,problem,algorithm,unexplained_errors,error,raw_memory,p7_settings_file,cost,coverage,dead_ends,evaluations,expansions,generated,initial_h_value,plan_length,planner_time,search_time,translator_facts,reformulation_time,reformulated_plan_valid,rebuild_plan_valid,solvable,plan_length_difference,macros_used,unique_macros_used,macros_generated,total_walker_paths,total_walker_actions_generated,walker_average_branching_factor,walker_median_branching_factor,walker_average_path_length,walker_median_path_length
miconic,s19-0.pddl,greedyResumeWalker, ,success,16720,1s_easy,83.0,1,0,1730,432,19101, ,83,0.20199930000000002,0.0279994,114,104857.0,True,True,True,0,0,0,100,22409,7076884,38,38,7,7
miconic,s19-1.pddl,greedyResumeWalker, ,success,17380,1s_easy,80.0,1,0,1626,406,15759, ,80,0.26199910000000004,0.0279992,114,107978.0,True,True,True,2,1,1,100,25827,8130517,38,38,7,7
miconic,s19-2.pddl,greedyResumeWalker, ,success,16712,1s_easy,94.0,1,0,1938,484,20399, ,94,0.2394608,0.0359985,114,108915.0,True,True,True,0,0,0,100,25830,8170669,38,38,7,7
miconic,s19-3.pddl,greedyResumeWalker, ,success,16984,1s_easy,91.0,1,0,1974,493,20150, ,91,0.14493699999999998,0.0239984,114,107740.0,True,True,True,0,0,0,100,22018,6890488,38,38,7,7
miconic,s19-4.pddl,greedyResumeWalker, ,success,16712,1s_easy,86.0,1,0,1774,443,18515, ,86,0.2155684,0.0319988,114,105212.0,True,True,True,1,1,1,100,21559,6778088,38,38,7,7
miconic,s2-0.pddl,greedyResumeWalker, ,success,10536,1s_easy,8.0,1,0,38,9,60, ,8,0.01,0.01,12,91014.0,True,True,True,1,1,1,12,326946,7538784,4,4,2,2
miconic,s2-1.pddl,greedyResumeWalker, ,success,10536,1s_easy,8.0,1,0,38,9,72, ,8,0.02,0.01,12,91523.0,True,True,True,0,0,0,12,411423,8581792,4,4,2,2
miconic,s2-2.pddl,greedyResumeWalker, ,success,10536,1s_easy,8.0,1,0,38,9,84, ,8,0.02,0.01,12,91102.0,True,True,True,3,2,2,12,281000,6621704,4,4,2,2
miconic,s2-3.pddl,greedyResumeWalker, ,success,10536,1s_easy,7.0,1,0,30,7,52, ,7,0.02,0.01,12,91157.0,True,True,True,1,1,1,12,286929,6609540,4,4,2,2
miconic,s2-4.pddl,greedyResumeWalker, ,success,10536,1s_easy,9.0,1,0,46,11,90, ,9,0.02,0.01,12,91298.0,True,True,True,1,1,1,12,359173,8502828,4,4,2,2
miconic,s20-0.pddl,greedyResumeWalker, ,success,17020,1s_easy,86.0,1,0,1658,414,17701, ,86,0.2209522,0.0279968,120,102198.0,True,True,True,3,1,1,100,24065,8125061,40,40,7,7
miconic,s20-1.pddl,greedyResumeWalker, ,success,17556,1s_easy,95.0,1,0,2050,512,21763, ,95,0.1439986,0.0199986,120,99375.0,True,True,True,3,1,1,100,21655,7453748,40,40,7,7
miconic,s20-2.pddl,greedyResumeWalker, ,success,16624,1s_easy,89.0,1,0,1826,456,19792, ,89,0.2285004,0.0319987,120,101433.0,True,True,True,0,0,0,100,19778,6629800,40,40,7,7
miconic,s20-3.pddl,greedyResumeWalker, ,success,16884,1s_easy,93.0,1,0,1758,439,19367, ,93,0.2939979,0.0359981,120,105700.0,True,True,True,4,2,2,100,20292,6786546,40,40,7,7
miconic,s20-4.pddl,greedyResumeWalker, ,success,17124,1s_easy,85.0,1,0,1830,457,20243, ,85,0.1332183,0.0199979,120,104059.0,True,True,True,0,0,0,100,25265,8520832,40,40,7,7
miconic,s21-0.pddl,greedyResumeWalker, ,success,18188,1s_easy,103.0,1,0,2098,524,25023, ,103,0.2697289,0.0519987,126,101748.0,True,True,True,0,0,0,100,17807,6488195,41,42,7,7
miconic,s21-1.pddl,greedyResumeWalker, ,success,18168,1s_easy,100.0,1,0,2310,577,25398, ,100,0.1814057,0.0359973,126,99842.0,True,True,True,0,0,0,100,19047,6877901,42,42,7,7
miconic,s21-2.pddl,greedyResumeWalker, ,success,18056,1s_easy,97.0,1,0,1802,450,19874, ,97,0.1533536,0.0199907,126,100420.0,True,True,True,6,3,3,100,20573,7479377,42,42,7,7
miconic,s21-3.pddl,greedyResumeWalker, ,success,17536,1s_easy,92.0,1,0,2154,538,23934, ,92,0.3474543,0.0600628,126,105562.0,True,True,True,0,0,0,100,19518,7119812,42,42,7,7
miconic,s21-4.pddl,greedyResumeWalker, ,success,18324,1s_easy,92.0,1,0,1722,430,20443, ,92,0.1351889,0.0199992,126,103322.0,True,True,True,6,3,2,100,21230,7833883,42,42,7,7
miconic,s22-0.pddl,greedyResumeWalker, ,success,19052,1s_easy,109.0,1,0,2838,709,33394, ,109,0.2319974,0.0479977,132,100881.0,True,True,True,2,1,1,100,19510,7504508,44,44,7,7
miconic,s22-1.pddl,greedyResumeWalker, ,success,18412,1s_easy,104.0,1,0,2422,605,28993, ,104,0.24627880000000002,0.0400023,132,98476.0,True,True,True,3,1,1,100,20606,7949655,44,44,7,7
miconic,s22-2.pddl,greedyResumeWalker, ,success,18648,1s_easy,95.0,1,0,2390,597,28400, ,95,0.2642992,0.0479983,132,101347.0,True,True,True,7,3,3,100,19608,7652893,44,44,7,7
miconic,s22-3.pddl,greedyResumeWalker, ,success,19724,1s_easy,102.0,1,0,2818,704,32619, ,102,0.2447582,0.0479808,132,98736.0,True,True,True,2,2,2,100,18566,7197847,44,44,7,7
miconic,s22-4.pddl,greedyResumeWalker, ,success,19328,1s_easy,101.0,1,0,2302,575,26677, ,101,0.2532825,0.0479899,132,99354.0,True,True,True,2,2,2,100,16670,6408613,44,44,7,7
miconic,s23-0.pddl,greedyResumeWalker, ,success,19688,1s_easy,111.0,1,0,2862,715,35254, ,111,0.30197640000000003,0.0639764,138,97355.0,True,True,True,3,1,1,100,17202,7165354,46,46,7,7
miconic,s23-1.pddl,greedyResumeWalker, ,success,19412,1s_easy,108.0,1,0,2594,648,32986, ,108,0.283998,0.0559981,138,98101.0,True,True,True,19,9,7,100,15553,6423513,46,46,7,7
miconic,s23-2.pddl,greedyResumeWalker, ,success,18888,1s_easy,86.0,1,0,1838,459,23613, ,86,0.21946569999999999,0.0319983,138,101231.0,True,True,True,16,8,7,100,18908,7803435,46,46,7,7
miconic,s23-3.pddl,greedyResumeWalker, ,success,18880,1s_easy,100.0,1,0,2462,615,30477, ,100,0.168051,0.0359978,138,98342.0,True,True,True,1,1,1,100,17332,7057839,46,46,7,7
miconic,s23-4.pddl,greedyResumeWalker, ,success,19560,1s_easy,108.0,1,0,2486,621,31557, ,108,0.2799981,0.0559982,138,100327.0,True,True,True,5,3,2,100,15370,6280001,46,46,7,7
miconic,s24-0.pddl,greedyResumeWalker, ,success,20308,1s_easy,95.0,1,0,1790,447,22361, ,95,0.2918016,0.0439989,144,96571.0,True,True,True,8,6,6,100,14463,6328960,48,48,8,8
miconic,s24-1.pddl,greedyResumeWalker, ,success,20392,1s_easy,117.0,1,0,2786,696,35176, ,117,0.19197960000000003,0.04798,144,95851.0,True,True,True,1,1,1,100,14619,6414166,47,48,8,8
miconic,s24-2.pddl,greedyResumeWalker, ,success,21228,1s_easy,113.0,1,0,3238,809,42587, ,113,0.3266155,0.0799976,144,99614.0,True,True,True,0,0,0,100,14179,6189080,47,48,8,7
miconic,s24-3.pddl,greedyResumeWalker, ,success,20704,1s_easy,112.0,1,0,2946,736,37750, ,112,0.291917,0.063998,144,99519.0,True,True,True,0,0,0,100,14175,6200303,48,48,8,8
miconic,s24-4.pddl,greedyResumeWalker, ,success,20296,1s_easy,115.0,1,0,3262,815,42690, ,115,0.3018527,0.0759972,144,100282.0,True,True,True,2,1,1,100,14542,6411507,48,48,8,8
miconic,s25-0.pddl,greedyResumeWalker, ,success,21256,1s_easy,110.0,1,0,2502,625,33734, ,110,0.3213296,0.0639979,150,98150.0,True,True,True,0,0,0,100,13472,6218586,50,50,8,8
miconic,s25-1.pddl,greedyResumeWalker, ,success,22396,1s_easy,126.0,1,0,3558,889,47439, ,126,0.3359974,0.0879974,150,95274.0,True,True,True,1,1,1,100,13171,6073899,49,50,8,8
miconic,s25-2.pddl,greedyResumeWalker, ,success,20304,1s_easy,111.0,1,0,2846,711,37714, ,111,0.30718290000000004,0.0679879,150,95713.0,True,True,True,3,3,3,100,13372,6185912,49,50,8,8
miconic,s25-3.pddl,greedyResumeWalker, ,success,22004,1s_easy,117.0,1,0,3218,804,42986, ,117,0.3061275,0.0799757,150,96279.0,True,True,True,1,1,1,100,13375,6206618,50,50,8,8
miconic,s25-4.pddl,greedyResumeWalker, ,success,21520,1s_easy,124.0,1,0,3338,834,42355, ,124,0.24198360000000002,0.0639914,150,97935.0,True,True,True,0,0,0,100,15197,7099729,50,50,8,8
miconic,s26-0.pddl,greedyResumeWalker, ,success,21560,1s_easy,123.0,1,0,3006,751,40303, ,123,0.2010532,0.0479971,156,94646.0,True,True,True,9,5,4,100,13846,6821471,52,52,8,8
miconic,s26-1.pddl,greedyResumeWalker, ,success,21692,1s_easy,118.0,1,0,3314,828,45677, ,118,0.3675388,0.0879972,156,98060.0,True,True,True,0,0,0,100,12942,6322283,52,52,8,8
miconic,s26-2.pddl,greedyResumeWalker, ,success,24088,1s_easy,130.0,1,0,3670,917,47992, ,130,0.22938170000000002,0.0640002,156,98664.0,True,True,True,0,0,0,100,15817,7742072,52,52,8,8
miconic,s26-3.pddl,greedyResumeWalker, ,success,23304,1s_easy,129.0,1,0,3798,949,50180, ,129,0.381996,0.103997,156,97079.0,True,True,True,1,1,1,100,12526,6207876,52,52,8,8
miconic,s26-4.pddl,greedyResumeWalker, ,success,21164,1s_easy,113.0,1,0,2586,646,36150, ,113,0.1995042,0.0440121,156,97425.0,True,True,True,0,0,0,100,13953,6839801,52,52,8,8
miconic,s27-0.pddl,greedyResumeWalker, ,success,24680,1s_easy,140.0,1,0,4506,1126,63493, ,140,0.3659,0.115996,162,95642.0,True,True,True,2,2,2,100,12710,6563226,54,54,8,8
miconic,s27-1.pddl,greedyResumeWalker, ,success,24160,1s_easy,125.0,1,0,3838,959,54639, ,125,0.513994,0.151995,162,94754.0,True,True,True,1,1,1,95,11544,6009989,54,54,8,8
miconic,s27-2.pddl,greedyResumeWalker, ,success,23132,1s_easy,137.0,1,0,4310,1077,60839, ,137,0.40793100000000004,0.119997,162,96204.0,True,True,True,1,1,1,100,11397,5991672,54,54,8,8
miconic,s27-3.pddl,greedyResumeWalker, ,success,23500,1s_easy,132.0,1,0,3742,935,50882, ,132,0.3041673,0.0879874,162,98493.0,True,True,True,0,0,0,100,15057,7847832,54,54,8,8
miconic,s27-4.pddl,greedyResumeWalker, ,success,23248,1s_easy,121.0,1,0,3806,951,55660, ,121,0.394289,0.103997,162,96483.0,True,True,True,2,1,1,100,11615,6030939,53,54,8,8
miconic,s28-0.pddl,greedyResumeWalker, ,success,25344,1s_easy,140.0,1,0,4822,1205,71518, ,140,0.2605504,0.0839966,168,95835.0,True,True,True,0,0,0,100,12994,7189604,56,56,8,8
miconic,s28-1.pddl,greedyResumeWalker, ,success,24288,1s_easy,126.0,1,0,3530,882,52471, ,126,0.2391781,0.0639899,168,99121.0,True,True,True,4,2,1,100,12996,7096727,55,56,8,8
miconic,s28-2.pddl,greedyResumeWalker, ,success,24808,1s_easy,138.0,1,0,4274,1068,60888, ,138,0.2282851,0.0719972,168,93005.0,True,True,True,0,0,0,81,11253,6195830,56,56,8,8
miconic,s28-3.pddl,greedyResumeWalker, ,success,22444,1s_easy,121.0,1,0,2830,707,41692, ,121,0.203171,0.0479985,168,94221.0,True,True,True,3,3,3,83,12185,6726597,56,56,8,8
miconic,s28-4.pddl,greedyResumeWalker, ,success,24540,1s_easy,132.0,1,0,3710,927,53414, ,132,0.3117117,0.0639975,168,96090.0,True,True,True,2,2,2,100,12407,6789522,56,56,8,8
miconic,s29-0.pddl,greedyResumeWalker, ,success,24796,1s_easy,129.0,1,0,3798,949,55626, ,129,0.425905,0.11599,174,96047.0,True,True,True,3,2,2,100,10221,5876346,58,58,8,8
miconic,s29-1.pddl,greedyResumeWalker, ,success,24120,1s_easy,133.0,1,0,4206,1051,64199, ,133,0.2413203,0.0759973,174,93638.0,True,True,True,0,0,0,100,12607,7283052,58,58,8,8
miconic,s29-2.pddl,greedyResumeWalker, ,success,25440,1s_easy,131.0,1,0,3794,948,56637, ,131,0.367997,0.119998,174,94357.0,True,True,True,1,1,1,57,10682,6172473,57,58,8,8
miconic,s29-3.pddl,greedyResumeWalker, ,success,26084,1s_easy,144.0,1,0,4538,1134,66603, ,144,0.387996,0.135997,174,93956.0,True,True,True,2,2,2,46,10247,5916338,58,58,8,8
miconic,s29-4.pddl,greedyResumeWalker, ,success,27168,1s_easy,147.0,1,0,4834,1208,72155, ,147,0.2370547,0.0919879,174,93734.0,True,True,True,0,0,0,67,11956,6902864,57,58,8,8
miconic,s3-0.pddl,greedyResumeWalker, ,success,10536,1s_easy,13.0,1,0,74,18,608, ,13,0.11,0.01,18,92280.0,True,True,True,0,0,0,100,299239,8678513,6,6,2,3
miconic,s3-1.pddl,greedyResumeWalker, ,success,10536,1s_easy,14.0,1,0,82,20,418, ,14,0.12,0.01,18,91854.0,True,True,True,0,0,0,100,256947,8120648,6,7,2,3
miconic,s3-2.pddl,greedyResumeWalker, ,success,10536,1s_easy,12.0,1,0,78,19,710, ,12,0.09,0.01,18,92374.0,True,True,True,0,0,0,100,297150,8379142,5,6,2,3
miconic,s3-3.pddl,greedyResumeWalker, ,success,10536,1s_easy,10.0,1,0,70,17,403, ,10,0.06999999999999999,0.01,18,91325.0,True,True,True,0,0,0,100,298308,9439614,6,7,2,3
miconic,s3-4.pddl,greedyResumeWalker, ,success,10536,1s_easy,11.0,1,0,70,17,504, ,11,0.11,0.01,18,92007.0,True,True,True,0,0,0,100,249967,7415020,6,6,2,3
miconic,s30-0.pddl,greedyResumeWalker, ,success,25012,1s_easy,133.0,1,0,3662,915,55231, ,133,0.2283993,0.0719904,180,93036.0,True,True,True,0,0,0,48,9674,5901472,60,60,9,8
miconic,s30-1.pddl,greedyResumeWalker, ,success,26208,1s_easy,142.0,1,0,4150,1037,63994, ,142,0.480815,0.139975,180,95840.0,True,True,True,2,1,1,100,11273,6840990,60,60,9,8
miconic,s30-2.pddl,greedyResumeWalker, ,success,26732,1s_easy,119.0,1,0,3214,803,48837, ,119,0.2277539,0.0599981,180,94075.0,True,True,True,3,3,3,62,10896,6656761,60,60,9,8
miconic,s30-3.pddl,greedyResumeWalker, ,success,27416,1s_easy,142.0,1,0,4862,1215,73808, ,142,0.455267,0.143996,180,96611.0,True,True,True,2,1,1,100,10449,6311496,60,60,8,8
miconic,s30-4.pddl,greedyResumeWalker, ,success,26752,1s_easy,144.0,1,0,4774,1193,74772, ,144,0.46726199999999996,0.155988,180,95161.0,True,True,True,2,1,1,100,9622,5905575,60,60,9,9
miconic,s4-0.pddl,greedyResumeWalker, ,success,10536,1s_easy,14.0,1,0,86,21,469, ,14,0.09,0.01,24,101589.0,True,True,True,5,1,1,100,221117,9150896,8,8,3,3
miconic,s4-1.pddl,greedyResumeWalker, ,success,10536,1s_easy,14.0,1,0,90,22,378, ,14,0.13,0.01,24,102752.0,True,True,True,5,1,1,100,194812,7607311,8,8,3,3
miconic,s4-2.pddl,greedyResumeWalker, ,success,10536,1s_easy,18.0,1,0,166,41,922, ,18,0.16,0.01,24,102847.0,True,True,True,0,0,0,100,255284,9970727,8,8,3,3
miconic,s4-3.pddl,greedyResumeWalker, ,success,10536,1s_easy,19.0,1,0,154,38,697, ,19,0.09999999999999999,0.01,24,105656.0,True,True,True,0,0,0,100,254645,9943436,8,8,3,3
miconic,s4-4.pddl,greedyResumeWalker, ,success,10536,1s_easy,21.0,1,0,150,37,586, ,21,0.15000000000000002,0.01,24,100987.0,True,True,True,0,0,0,100,231747,9047584,8,8,3,3
miconic,s5-0.pddl,greedyResumeWalker, ,success,10536,1s_easy,24.0,1,0,170,42,908, ,24,0.11,0.01,30,125169.0,True,True,True,0,0,0,100,183529,9349903,9,10,3,3
miconic,s5-1.pddl,greedyResumeWalker, ,success,10532,1s_easy,22.0,1,0,198,49,880, ,22,0.17,0.01,30,144576.0,True,True,True,0,0,0,100,192850,10286870,10,10,3,3
miconic,s5-2.pddl,greedyResumeWalker, ,success,10536,1s_easy,20.0,1,0,138,34,850, ,20,0.21000000000000002,0.01,30,119511.0,True,True,True,0,0,0,100,148057,7900648,10,10,3,3
miconic,s5-3.pddl,greedyResumeWalker, ,success,10536,1s_easy,21.0,1,0,158,39,988, ,21,0.18000000000000002,0.01,30,148989.0,True,True,True,14,2,1,100,199943,10659559,10,10,3,3
miconic,s5-4.pddl,greedyResumeWalker, ,success,10536,1s_easy,24.0,1,0,174,43,821, ,24,0.15000000000000002,0.01,30,122594.0,True,True,True,0,0,0,100,159247,8109039,10,10,3,3
miconic,s6-0.pddl,greedyResumeWalker, ,success,10672,1s_easy,21.0,1,0,198,49,998, ,21,0.15000000000000002,0.01,36,140504.0,True,True,True,0,0,0,100,141760,9386170,12,12,3,4
miconic,s6-1.pddl,greedyResumeWalker, ,success,10668,1s_easy,23.0,1,0,158,39,772, ,23,0.09999999999999999,0.01,36,155870.0,True,True,True,5,1,1,100,147018,9772946,12,12,3,4
miconic,s6-2.pddl,greedyResumeWalker, ,success,10672,1s_easy,25.0,1,0,230,57,1179, ,25,0.13,0.01,36,154350.0,True,True,True,0,0,0,100,159336,10182349,12,12,3,4
miconic,s6-3.pddl,greedyResumeWalker, ,success,10668,1s_easy,22.0,1,0,202,50,1102, ,22,0.16,0.01,36,132473.0,True,True,True,0,0,0,100,119773,7965714,12,13,3,4
miconic,s6-4.pddl,greedyResumeWalker, ,success,10668,1s_easy,24.0,1,0,230,57,1382, ,24,0.15000000000000002,0.01,36,128746.0,True,True,True,0,0,0,100,116929,7756450,12,12,3,4
miconic,s7-0.pddl,greedyResumeWalker, ,success,10668,1s_easy,30.0,1,0,222,55,1369, ,30,0.11,0.01,42,138240.0,True,True,True,18,3,2,100,118897,9574787,14,14,4,4
miconic,s7-1.pddl,greedyResumeWalker, ,success,10800,1s_easy,34.0,1,0,354,88,1614, ,34,0.09999999999999999,0.01,42,137937.0,True,True,True,0,0,0,100,106288,8524403,14,14,4,4
miconic,s7-2.pddl,greedyResumeWalker, ,success,10668,1s_easy,25.0,1,0,202,50,914, ,25,0.13,0.01,42,160579.0,True,True,True,6,1,1,100,140575,11014014,14,14,4,4
miconic,s7-3.pddl,greedyResumeWalker, ,success,10668,1s_easy,28.0,1,0,254,63,1380, ,28,0.15000000000000002,0.01,42,150031.0,True,True,True,0,0,0,100,96367,7755887,14,14,4,4
miconic,s7-4.pddl,greedyResumeWalker, ,success,10800,1s_easy,35.0,1,0,358,89,1515, ,35,0.17,0.01,42,167350.0,True,True,True,0,0,0,100,114261,9253918,14,14,4,4
miconic,s8-0.pddl,greedyResumeWalker, ,success,10808,1s_easy,34.0,1,0,282,70,1614, ,34,0.15000000000000002,0.01,48,149903.0,True,True,True,0,0,0,100,81884,7890361,16,16,4,4
miconic,s8-1.pddl,greedyResumeWalker, ,success,10804,1s_easy,33.0,1,0,322,80,2395, ,33,0.21000000000000002,0.01,48,138231.0,True,True,True,15,3,3,100,82213,7788366,16,16,4,4
miconic,s8-2.pddl,greedyResumeWalker, ,success,10800,1s_easy,33.0,1,0,346,86,2168, ,33,0.14,0.01,48,166114.0,True,True,True,10,2,2,100,98861,9444974,16,16,4,4
miconic,s8-3.pddl,greedyResumeWalker, ,success,10808,1s_easy,37.0,1,0,418,104,2257, ,37,0.09,0.01,48,145537.0,True,True,True,0,0,0,100,85122,7911496,16,16,4,4
miconic,s8-4.pddl,greedyResumeWalker, ,success,10800,1s_easy,29.0,1,0,322,80,2786, ,29,0.22,0.01,48,169636.0,True,True,True,10,2,2,100,98641,9726230,16,16,4,4
miconic,s9-0.pddl,greedyResumeWalker, ,success,11308,1s_easy,43.0,1,0,478,119,3414, ,43,0.15000000000000002,0.01,54,177664.0,True,True,True,0,0,0,100,81228,8954158,17,18,4,5
miconic,s9-1.pddl,greedyResumeWalker, ,success,11176,1s_easy,42.0,1,0,466,116,3390, ,42,0.14,0.01,54,156948.0,True,True,True,0,0,0,100,78101,8715377,18,18,4,5
miconic,s9-2.pddl,greedyResumeWalker, ,success,11176,1s_easy,41.0,1,0,514,128,3901, ,41,0.09999999999999999,0.01,54,176692.0,True,True,True,20,5,4,100,91309,10206631,18,18,4,5
miconic,s9-3.pddl,greedyResumeWalker, ,success,11308,1s_easy,35.0,1,0,378,94,2089, ,35,0.15000000000000002,0.01,54,154899.0,True,True,True,0,0,0,100,81126,9335796,18,18,4,5
miconic,s9-4.pddl,greedyResumeWalker, ,success,11056,1s_easy,33.0,1,0,358,89,2727, ,33,0.15000000000000002,0.01,54,140479.0,True,True,True,4,1,1,100,69228,7580633,18,18,4,4
mprime_easy,prob01.pddl,greedyResumeWalker, ,success,12140,1s_easy,5.0,1,0,22,5,123, ,5,0.11,0.01,74,90349.0,True,True,True,0,0,0,5,1103,551464,23,23,19,15
mprime_easy,prob02.pddl,greedyResumeWalker, ,success,18192,1s_easy,10.0,1,0,62,15,847, ,10,0.2159946,0.01,299,90284.0,True,True,True,0,0,0,0,104,155109,38,41,37,36
mprime_easy,prob03.pddl,greedyResumeWalker, ,success,15724,1s_easy,5.0,1,0,26,6,416, ,5,0.18600440000000001,0.01,231,90274.0,True,True,True,0,0,0,9,562,159185,17,19,15,15
mprime_easy,prob04.pddl,greedyResumeWalker, ,success,12500,1s_easy,8.0,1,0,42,10,427, ,8,0.09999999999999999,0.01,139,90225.0,True,True,True,0,0,0,6,468,573210,41,40,28,23
mprime_easy,prob05.pddl,greedyResumeWalker, ,success,16744,1s_easy,12.0,1,0,66,16,407, ,12,0.21999860000000002,0.01,260,90303.0,True,True,True,0,0,0,10,527,97686,13,11,12,11
mprime_easy,prob07.pddl,greedyResumeWalker, ,success,13328,1s_easy,5.0,1,0,38,9,275, ,5,0.18000000000000002,0.01,352,90300.0,True,True,True,0,0,0,16,328,70729,17,17,11,11
mprime_easy,prob09.pddl,greedyResumeWalker, ,success,15644,1s_easy,8.0,1,0,54,13,420, ,8,0.18789460000000002,0.01,222,90278.0,True,True,True,0,0,0,11,563,117062,14,14,13,13
mprime_easy,prob11.pddl,greedyResumeWalker, ,success,12764,1s_easy,7.0,1,0,34,8,282, ,7,0.12,0.01,131,90255.0,True,True,True,0,0,0,11,582,407113,29,29,22,18
mprime_easy,prob12.pddl,greedyResumeWalker, ,success,15052,1s_easy,6.0,1,0,42,10,360, ,6,0.2597609,0.01,136,90400.0,True,True,True,0,0,0,11,1552,163249,11,3,5,3
mprime_easy,prob16.pddl,greedyResumeWalker, ,success,24092,1s_easy,6.0,1,0,42,10,710, ,6,1.2132775999999998,0.0120002,333,91535.0,True,True,True,0,0,0,95,391,116310,24,15,10,7
mprime_easy,prob25.pddl,greedyResumeWalker, ,success,11376,1s_easy,4.0,1,0,26,6,91, ,4,0.96,0.01,52,91839.0,True,True,True,0,0,0,100,8212,289148,5,6,5,5
mprime_easy,prob26.pddl,greedyResumeWalker, ,success,19000,1s_easy,6.0,1,0,38,9,641, ,6,0.3239159,0.01,220,90417.0,True,True,True,0,0,0,0,120,444460,71,74,51,45
mprime_easy,prob27.pddl,greedyResumeWalker, ,success,27004,1s_easy,5.0,1,0,38,9,426, ,5,0.5194295,0.01,184,90631.0,True,True,True,0,0,0,0,163,307905,45,46,40,34
mprime_easy,prob28.pddl,greedyResumeWalker, ,success,12548,1s_easy,11.0,1,0,74,18,328, ,11,0.2,0.01,90,90427.0,True,True,True,0,0,0,32,1278,303946,16,16,13,11
mprime_easy,prob29.pddl,greedyResumeWalker, ,success,18048,1s_easy,4.0,1,0,30,7,358, ,4,0.371999,0.01,206,90481.0,True,True,True,0,0,0,1,165,254665,43,44,34,23
mprime_easy,prob31.pddl,greedyResumeWalker, ,success,21308,1s_easy,4.0,1,0,30,7,240, ,4,1.0659895,0.01,343,91337.0,True,True,True,0,0,0,76,440,73796,14,10,10,9
mprime_easy,prob32.pddl,greedyResumeWalker, ,success,14488,1s_easy,7.0,1,0,54,13,349, ,7,0.7972546,0.01,214,91160.0,True,True,True,0,0,0,100,1121,91660,10,6,6,5
mprime_easy,prob34.pddl,greedyResumeWalker, ,success,20464,1s_easy,4.0,1,0,30,7,234, ,4,0.36839320000000003,0.01,370,90470.0,True,True,True,0,0,0,20,285,69120,16,13,13,11
mprime_easy,prob35.pddl,greedyResumeWalker, ,success,12400,1s_easy,5.0,1,0,34,8,160, ,5,0.06999999999999999,0.01,96,90123.0,True,True,True,0,0,0,0,6,38457,1,2,24,28
mystery_easy,prob01.pddl,greedyResumeWalker, ,success,11076,1s_easy,5.0,1,0,22,5,18, ,5,2.8499999999999996,0.01,58,95108.0,True,True,True,0,0,0,100,42094,937320,3,3,4,4
mystery_easy,prob02.pddl,greedyResumeWalker, ,success,17776,1s_easy,9.0,1,0,102,25,535, ,9,0.6270051,0.01,292,91154.0,True,True,True,0,0,0,100,1755,253042,11,10,11,9
mystery_easy,prob03.pddl,greedyResumeWalker, ,success,13940,1s_easy,4.0,1,0,26,6,75, ,4,0.812964,0.01,211,91906.0,True,True,True,0,0,0,100,3954,382365,8,9,10,10
mystery_easy,prob09.pddl,greedyResumeWalker, ,success,14752,1s_easy,8.0,1,2,76,18,308, ,8,1.0324363,0.01,205,91777.0,True,True,True,0,0,0,100,6715,257027,6,6,4,4
mystery_easy,prob11.pddl,greedyResumeWalker, ,success,11472,1s_easy,7.0,1,1,59,14,56, ,7,1.1,0.01,110,93825.0,True,True,True,0,0,0,100,39026,655646,3,5,3,2
mystery_easy,prob19.pddl,greedyResumeWalker, ,success,22860,1s_easy,6.0,1,0,62,15,376, ,6,0.596657,0.0119996,465,90703.0,True,True,True,0,0,0,2,396,122208,15,15,18,18
mystery_easy,prob20.pddl,greedyResumeWalker, ,success,26916,1s_easy,7.0,1,0,50,12,358, ,7,1.1767665999999999,0.0119998,462,91487.0,True,True,True,0,0,0,100,586,47215,7,6,9,7
mystery_easy,prob25.pddl,greedyResumeWalker, ,success,10808,1s_easy,4.0,1,0,26,6,37, ,4,0.83,0.01,43,91959.0,True,True,True,0,0,0,100,38555,993413,4,4,4,4
mystery_easy,prob26.pddl,greedyResumeWalker, ,success,13912,1s_easy,4.0,1,0,26,6,60, ,4,0.7313883,0.01,174,91294.0,True,True,True,4,1,1,100,2574,255728,8,9,10,9
mystery_easy,prob27.pddl,greedyResumeWalker, ,success,12996,1s_easy,5.0,1,0,38,9,102, ,5,1.044961,0.01,152,92116.0,True,True,True,0,0,0,100,2468,378789,8,10,16,15
mystery_easy,prob28.pddl,greedyResumeWalker, ,success,11072,1s_easy,12.0,1,0,78,19,81, ,12,0.7,0.01,78,92470.0,True,True,True,0,0,0,100,51849,827568,3,3,4,3
mystery_easy,prob29.pddl,greedyResumeWalker, ,success,12996,1s_easy,4.0,1,0,26,6,47, ,4,0.8440614,0.01,177,92176.0,True,True,True,0,0,0,100,4620,534459,8,9,12,11
mystery_easy,prob30.pddl,greedyResumeWalker, ,success,19256,1s_easy,11.0,1,0,58,14,237, ,11,1.1595619,0.01,319,91620.0,True,True,True,0,0,0,100,2430,191832,10,11,6,5
satellite_easy,p01-pfile1.pddl,greedyResumeWalker, ,success,10536,1s_easy,9.0,1,0,74,18,483, ,9,0.18000000000000002,0.01,17,155358.0,True,True,True,0,0,0,100,169573,6946977,6,9,4,4
satellite_easy,p02-pfile2.pddl,greedyResumeWalker, ,success,10668,1s_easy,13.0,1,0,134,33,524, ,13,0.19,0.01,25,169127.0,True,True,True,0,0,0,100,114723,7138419,9,12,5,5
