domain,problem,algorithm,unexplained_errors,error,raw_memory,p7_settings_file,cost,coverage,dead_ends,evaluations,expansions,generated,initial_h_value,plan_length,planner_time,search_time,translator_facts,reformulation_time,reformulated_plan_valid,rebuild_plan_valid,solvable,plan_length_difference,macros_used,unique_macros_used,macros_generated,total_walker_paths,total_walker_steps,total_walker_actions_generated,walker_average_branching_factor,walker_median_branching_factor,walker_average_path_length,walker_median_path_length,walker_heuristic,walker_total_time
miconic,s18-0.pddl,greedyResumeWalker, ,success,16212,10s_easy,87.0,1,0,1854,463,16879, ,87,0.09800040000000002,0.0240005,108,9594.0, , ,True,10,5,4,20,3188,25418,1021177,35,35,7,7,goalPredicateCount,9000
miconic,s18-1.pddl,greedyResumeWalker, ,success,15940,10s_easy,83.0,1,0,1494,373,13604, ,83,0.1201686,0.0239993,108,9542.0, , ,True,2,1,1,20,2703,22059,884276,35,35,8,7,goalPredicateCount,9000
miconic,s18-2.pddl,greedyResumeWalker, ,success,15936,10s_easy,83.0,1,0,1522,380,13822, ,83,0.0799989,0.0159989,108,9581.0, , ,True,4,2,2,20,3417,28272,1133740,35,35,8,7,goalPredicateCount,9000
miconic,s18-3.pddl,greedyResumeWalker, ,success,16068,10s_easy,84.0,1,0,1674,418,15154, ,84,0.0585874,0.0159985,108,9284.0, , ,True,2,2,1,8,3190,24086,974385,35,35,7,7,goalPredicateCount,9000
miconic,s18-4.pddl,greedyResumeWalker, ,success,15540,10s_easy,87.0,1,0,1854,463,17000, ,87,0.09399840000000001,0.0199988,108,9439.0, , ,True,10,5,1,20,3246,25155,1013960,35,35,7,7,goalPredicateCount,9000
miconic,s19-0.pddl,greedyResumeWalker, ,success,16636,10s_easy,83.0,1,0,1734,433,16794, ,83,0.08191899999999999,0.0199988,114,9421.0, , ,True,2,2,2,20,3202,25646,1091368,37,37,8,7,goalPredicateCount,9000
miconic,s19-1.pddl,greedyResumeWalker, ,success,17428,10s_easy,80.0,1,0,1626,406,15455, ,80,0.115059,0.0319989,114,9391.0, , ,True,1,1,1,4,2538,20525,869087,37,37,8,7,goalPredicateCount,9000
miconic,s19-2.pddl,greedyResumeWalker, ,success,17168,10s_easy,92.0,1,0,1914,478,18442, ,92,0.0837464,0.0199983,114,9408.0, , ,True,4,2,2,20,3002,24219,1026276,37,37,8,7,goalPredicateCount,9000
miconic,s19-3.pddl,greedyResumeWalker, ,success,17164,10s_easy,91.0,1,0,2074,518,19996, ,91,0.1295769,0.0359787,114,9515.0, , ,True,2,1,1,20,2550,21088,890860,37,37,8,7,goalPredicateCount,9000
miconic,s19-4.pddl,greedyResumeWalker, ,success,16632,10s_easy,83.0,1,0,1738,434,16737, ,83,0.12199879999999999,0.0279994,114,9510.0, , ,True,4,2,2,20,2622,20518,873704,37,37,7,7,goalPredicateCount,9000
miconic,s2-0.pddl,greedyResumeWalker, ,success,10536,10s_easy,4.0,1,0,22,5,59, ,4,0.03,0.01,12,9308.0, , ,True,8,1,1,20,36739,109871,649581,3,4,2,3,goalPredicateCount,9000
miconic,s2-1.pddl,greedyResumeWalker, ,success,10536,10s_easy,2.0,1,0,14,3,73, ,2,0.04,0.01,12,9335.0, , ,True,8,1,1,20,29048,86875,514389,3,4,2,3,goalPredicateCount,9000
miconic,s2-2.pddl,greedyResumeWalker, ,success,10536,10s_easy,2.0,1,0,14,3,73, ,2,0.02,0.01,12,9298.0, , ,True,9,1,1,20,36569,109019,641400,3,4,2,3,goalPredicateCount,9000
miconic,s2-3.pddl,greedyResumeWalker, ,success,10536,10s_easy,3.0,1,0,18,4,54, ,3,0.03,0.01,12,9382.0, , ,True,16,2,2,20,36180,105394,595254,3,4,2,3,goalPredicateCount,9000
miconic,s2-4.pddl,greedyResumeWalker, ,success,10536,10s_easy,2.0,1,0,10,2,47, ,2,0.03,0.01,12,9320.0, , ,True,16,2,2,20,26918,81130,454217,3,4,3,3,goalPredicateCount,9000
miconic,s20-0.pddl,greedyResumeWalker, ,success,17036,10s_easy,89.0,1,0,1646,411,16782, ,89,0.1353432,0.0319991,120,9457.0, , ,True,10,5,4,20,2297,18926,844101,39,39,8,7,goalPredicateCount,9000
miconic,s20-1.pddl,greedyResumeWalker, ,success,17408,10s_easy,94.0,1,0,1978,494,19840, ,94,0.086901,0.0239983,120,9287.0, , ,True,2,2,2,9,2882,23638,1054493,39,39,8,7,goalPredicateCount,9000
miconic,s20-2.pddl,greedyResumeWalker, ,success,16616,10s_easy,89.0,1,0,1826,456,18294, ,89,0.11566860000000001,0.031999,120,9375.0, , ,True,0,0,0,2,2461,20541,913791,39,39,8,8,goalPredicateCount,9000
miconic,s20-3.pddl,greedyResumeWalker, ,success,17020,10s_easy,93.0,1,0,1794,448,18320, ,93,0.09337190000000001,0.0199914,120,9365.0, , ,True,8,4,4,20,2362,21859,962477,39,39,9,8,goalPredicateCount,9000
miconic,s20-4.pddl,greedyResumeWalker, ,success,17288,10s_easy,86.0,1,0,1922,480,19439, ,86,0.0868121,0.0239987,120,9531.0, , ,True,8,4,4,20,2626,22703,1004472,39,39,8,8,goalPredicateCount,9000
miconic,s21-0.pddl,greedyResumeWalker, ,success,18156,10s_easy,104.0,1,0,2190,547,23208, ,104,0.1260026,0.0320027,126,9460.0, , ,True,6,3,2,20,2602,21973,1025764,41,41,8,8,goalPredicateCount,9000
miconic,s21-1.pddl,greedyResumeWalker, ,success,18024,10s_easy,97.0,1,0,2290,572,24293, ,97,0.1732578,0.0479987,126,9483.0, , ,True,5,3,3,20,2111,18386,855687,41,41,8,8,goalPredicateCount,9000
miconic,s21-2.pddl,greedyResumeWalker, ,success,18044,10s_easy,93.0,1,0,1510,377,15930, ,93,0.08999900000000001,0.0159987,126,9337.0, , ,True,4,2,2,20,2415,21833,1012523,41,41,9,8,goalPredicateCount,9000
miconic,s21-3.pddl,greedyResumeWalker, ,success,17492,10s_easy,92.0,1,0,2154,538,22578, ,92,0.1579878,0.0439878,126,9396.0, , ,True,0,0,0,2,2389,19711,922534,41,41,8,8,goalPredicateCount,9000
miconic,s21-4.pddl,greedyResumeWalker, ,success,18284,10s_easy,92.0,1,0,1786,446,18990, ,92,0.1514016,0.0359988,126,9450.0, , ,True,2,1,1,13,2123,18050,842823,41,41,8,8,goalPredicateCount,9000
miconic,s22-0.pddl,greedyResumeWalker, ,success,19140,10s_easy,107.0,1,0,2758,689,30477, ,107,0.1688303,0.0519974,132,9429.0, , ,True,6,3,2,8,1960,16815,819944,43,43,8,8,goalPredicateCount,9000
miconic,s22-1.pddl,greedyResumeWalker, ,success,18368,10s_easy,104.0,1,0,2414,603,26630, ,104,0.1759983,0.0519983,132,9471.0, , ,True,0,0,0,8,2034,17213,841606,43,43,8,8,goalPredicateCount,9000
miconic,s22-2.pddl,greedyResumeWalker, ,success,18612,10s_easy,101.0,1,0,2586,646,28591, ,101,0.1649814,0.0479976,132,9452.0, , ,True,2,1,1,11,2108,18262,890656,43,43,8,8,goalPredicateCount,9000
miconic,s22-3.pddl,greedyResumeWalker, ,success,19792,10s_easy,102.0,1,0,2698,674,29722, ,102,0.1699982,0.0559984,132,9468.0, , ,True,5,3,3,13,2054,17937,874223,43,43,8,8,goalPredicateCount,9000
miconic,s22-4.pddl,greedyResumeWalker, ,success,19676,10s_easy,103.0,1,0,2506,626,27848, ,103,0.1773504,0.0519821,132,9519.0, , ,True,2,1,1,19,2326,20449,996299,43,43,8,8,goalPredicateCount,9001
miconic,s23-0.pddl,greedyResumeWalker, ,success,20176,10s_easy,113.0,1,0,2758,689,31893, ,113,0.132217,0.0399766,138,9405.0, , ,True,4,2,2,13,2344,20644,1050629,45,45,8,8,goalPredicateCount,9000
miconic,s23-1.pddl,greedyResumeWalker, ,success,19376,10s_easy,106.0,1,0,2706,676,31402, ,106,0.20712150000000001,0.0599983,138,9476.0, , ,True,2,1,1,12,1925,16631,848805,45,45,8,8,goalPredicateCount,9000
miconic,s23-2.pddl,greedyResumeWalker, ,success,18996,10s_easy,89.0,1,0,1934,483,22674, ,89,0.1107601,0.0279982,138,9349.0, , ,True,2,1,1,18,2061,19053,964658,45,45,9,8,goalPredicateCount,9000
miconic,s23-3.pddl,greedyResumeWalker, ,success,18728,10s_easy,100.0,1,0,2458,614,28586, ,100,0.1080111,0.0359982,138,9331.0, , ,True,0,0,0,12,2144,19185,974345,45,45,8,8,goalPredicateCount,9000
miconic,s23-4.pddl,greedyResumeWalker, ,success,19512,10s_easy,106.0,1,0,2506,626,28979, ,106,0.1935934,0.0559983,138,9468.0, , ,True,2,1,1,9,1941,16589,846509,45,45,8,8,goalPredicateCount,9000
miconic,s24-0.pddl,greedyResumeWalker, ,success,20232,10s_easy,97.0,1,0,1854,463,22307, ,97,0.1359728,0.0319725,144,9405.0, , ,True,0,0,0,8,2229,19785,1049415,47,47,8,8,goalPredicateCount,9000
miconic,s24-1.pddl,greedyResumeWalker, ,success,20264,10s_easy,116.0,1,0,2774,693,33474, ,116,0.19799830000000002,0.0599984,144,9424.0, , ,True,2,1,1,7,1765,15647,831243,47,47,8,8,goalPredicateCount,9000
miconic,s24-2.pddl,greedyResumeWalker, ,success,21196,10s_easy,113.0,1,0,3222,805,38707, ,113,0.2239272,0.0759976,144,9489.0, , ,True,0,0,0,8,1772,15904,842146,47,47,8,8,goalPredicateCount,9000
miconic,s24-3.pddl,greedyResumeWalker, ,success,20780,10s_easy,112.0,1,0,3062,765,36852, ,112,0.1273078,0.0439911,144,9296.0, , ,True,2,1,1,7,1839,16399,869172,47,47,8,8,goalPredicateCount,9000
miconic,s24-4.pddl,greedyResumeWalker, ,success,20276,10s_easy,115.0,1,0,3262,815,39257, ,115,0.2094269,0.0719978,144,9451.0, , ,True,0,0,0,6,1786,15911,843976,47,47,8,8,goalPredicateCount,9000
miconic,s25-0.pddl,greedyResumeWalker, ,success,21152,10s_easy,110.0,1,0,2502,625,31314, ,110,0.1220214,0.0359988,150,9366.0, , ,True,0,0,0,3,1694,15172,839163,49,49,8,8,goalPredicateCount,9000
miconic,s25-1.pddl,greedyResumeWalker, ,success,22348,10s_easy,128.0,1,0,3670,917,45847, ,128,0.338446,0.127996,150,9678.0, , ,True,0,0,0,3,1663,14891,823345,49,49,8,8,goalPredicateCount,9000
miconic,s25-2.pddl,greedyResumeWalker, ,success,20268,10s_easy,111.0,1,0,2870,717,36061, ,111,0.1274389,0.0439906,150,9295.0, , ,True,0,0,0,3,2083,19266,1061249,49,49,9,8,goalPredicateCount,9000
miconic,s25-3.pddl,greedyResumeWalker, ,success,21940,10s_easy,118.0,1,0,3250,812,40526, ,118,0.13417679999999998,0.0479968,150,9276.0, , ,True,0,0,0,2,1854,17294,952164,49,49,9,9,goalPredicateCount,9000
miconic,s25-4.pddl,greedyResumeWalker, ,success,21444,10s_easy,124.0,1,0,3226,806,40505, ,124,0.1413865,0.0479524,150,9334.0, , ,True,0,0,0,11,1956,17585,971101,49,49,8,8,goalPredicateCount,9000
miconic,s26-0.pddl,greedyResumeWalker, ,success,21664,10s_easy,128.0,1,0,3370,842,43914, ,128,0.1459981,0.0519978,156,9321.0, , ,True,2,1,1,6,1809,16901,968373,51,51,9,9,goalPredicateCount,9000
miconic,s26-1.pddl,greedyResumeWalker, ,success,21668,10s_easy,117.0,1,0,3302,825,43130, ,117,0.14521699999999998,0.0519979,156,9321.0, , ,True,0,0,0,5,1871,17546,1003315,51,51,9,9,goalPredicateCount,9000
miconic,s26-2.pddl,greedyResumeWalker, ,success,24316,10s_easy,128.0,1,0,3494,873,45442, ,128,0.1499977,0.0559976,156,9347.0, , ,True,2,1,1,9,1984,19184,1093508,51,51,9,9,goalPredicateCount,9000
miconic,s26-3.pddl,greedyResumeWalker, ,success,23244,10s_easy,125.0,1,0,3578,894,46477, ,125,0.2355659,0.0879974,156,9464.0, , ,True,2,1,1,2,1485,14170,810409,51,51,9,9,goalPredicateCount,9000
miconic,s26-4.pddl,greedyResumeWalker, ,success,21144,10s_easy,113.0,1,0,2586,646,33726, ,113,0.1475311,0.0439936,156,9308.0, , ,True,0,0,0,4,1848,16826,965285,51,51,9,8,goalPredicateCount,9000
miconic,s27-0.pddl,greedyResumeWalker, ,success,24648,10s_easy,139.0,1,0,4482,1120,60542, ,139,0.294285,0.123988,162,9513.0, , ,True,3,2,2,3,1447,14292,845181,53,53,9,9,goalPredicateCount,9000
miconic,s27-1.pddl,greedyResumeWalker, ,success,24020,10s_easy,126.0,1,0,3890,972,52622, ,126,0.2139972,0.0759926,162,9436.0, , ,True,0,0,0,5,1820,17147,1018371,53,53,9,9,goalPredicateCount,9000
miconic,s27-2.pddl,greedyResumeWalker, ,success,23096,10s_easy,136.0,1,0,4322,1080,58318, ,136,0.300343,0.119996,162,9472.0, , ,True,0,0,0,1,1453,13601,809940,53,53,9,9,goalPredicateCount,9000
miconic,s27-3.pddl,greedyResumeWalker, ,success,23456,10s_easy,132.0,1,0,3742,935,50459, ,132,0.27076500000000003,0.099997,162,9493.0, , ,True,0,0,0,1,1497,14239,845204,53,53,9,9,goalPredicateCount,9001
miconic,s27-4.pddl,greedyResumeWalker, ,success,23236,10s_easy,120.0,1,0,3950,987,53402, ,120,0.265996,0.107996,162,9468.0, , ,True,0,0,0,2,1524,14187,843116,53,53,9,9,goalPredicateCount,9000
miconic,s28-0.pddl,greedyResumeWalker, ,success,25444,10s_easy,147.0,1,0,4838,1209,67563, ,147,0.34598799999999996,0.147988,168,9561.0, , ,True,2,1,1,4,1399,13685,839805,55,55,9,9,goalPredicateCount,9000
miconic,s28-1.pddl,greedyResumeWalker, ,success,24240,10s_easy,115.0,1,0,3554,888,49988, ,115,0.28489600000000004,0.103991,168,9479.0, , ,True,4,2,2,5,1484,14040,865596,55,55,9,9,goalPredicateCount,9000
miconic,s28-2.pddl,greedyResumeWalker, ,success,24776,10s_easy,138.0,1,0,4254,1063,59611, ,138,0.177819,0.0719971,168,9315.0, , ,True,2,1,1,5,1458,14103,866419,55,55,9,9,goalPredicateCount,9000
miconic,s28-3.pddl,greedyResumeWalker, ,success,22528,10s_easy,119.0,1,0,2826,706,39785, ,119,0.1519976,0.0479981,168,9318.0, , ,True,2,1,1,6,1576,15455,948023,55,55,9,9,goalPredicateCount,9000
miconic,s28-4.pddl,greedyResumeWalker, ,success,24508,10s_easy,130.0,1,0,3658,914,51278, ,130,0.27798900000000004,0.0999853,168,9474.0, , ,True,0,0,0,4,1429,13602,837382,55,55,9,9,goalPredicateCount,9000
miconic,s29-0.pddl,greedyResumeWalker, ,success,24984,10s_easy,135.0,1,0,4218,1054,61180, ,135,0.1939971,0.0759972,174,9322.0, , ,True,0,0,0,1,1440,14016,890322,57,57,9,9,goalPredicateCount,9000
miconic,s29-1.pddl,greedyResumeWalker, ,success,24080,10s_easy,133.0,1,0,4206,1051,61182, ,133,0.2477996,0.0919921,174,9428.0, , ,True,0,0,0,4,1467,14051,896205,57,57,9,9,goalPredicateCount,9000
miconic,s29-2.pddl,greedyResumeWalker, ,success,25404,10s_easy,131.0,1,0,3790,947,55011, ,131,0.30696999999999997,0.115997,174,9519.0, , ,True,0,0,0,0,1355,13006,829108,57,57,9,9,goalPredicateCount,9001
miconic,s29-3.pddl,greedyResumeWalker, ,success,25680,10s_easy,145.0,1,0,4566,1141,66072, ,145,0.33799599999999996,0.135996,174,9553.0, , ,True,0,0,0,0,1419,13964,887891,57,57,9,9,goalPredicateCount,9000
miconic,s29-4.pddl,greedyResumeWalker, ,success,26740,10s_easy,147.0,1,0,4830,1207,69774, ,147,0.30196500000000004,0.123994,174,9508.0, , ,True,0,0,0,1,1547,15025,955924,57,57,9,9,goalPredicateCount,9002
miconic,s3-0.pddl,greedyResumeWalker, ,success,10540,10s_easy,6.0,1,0,42,10,140, ,6,0.04,0.01,18,9663.0, , ,True,15,2,2,20,21566,74300,594632,5,6,3,3,goalPredicateCount,9000
miconic,s3-1.pddl,greedyResumeWalker, ,success,10536,10s_easy,4.0,1,0,22,5,67, ,4,0.03,0.01,18,9925.0, , ,True,14,2,2,20,23465,82384,657595,5,6,3,3,goalPredicateCount,9000
miconic,s3-2.pddl,greedyResumeWalker, ,success,10536,10s_easy,3.0,1,0,18,4,82, ,3,0.02,0.01,18,9440.0, , ,True,20,3,3,20,23102,78057,610179,5,5,3,3,goalPredicateCount,9000
miconic,s3-3.pddl,greedyResumeWalker, ,success,10536,10s_easy,4.0,1,0,26,6,116, ,4,0.02,0.01,18,9506.0, , ,True,17,2,2,20,22393,78531,626613,5,6,3,3,goalPredicateCount,9000
miconic,s3-4.pddl,greedyResumeWalker, ,success,10536,10s_easy,5.0,1,0,30,7,82, ,5,0.02,0.01,18,9553.0, , ,True,7,1,1,20,19987,69256,538493,5,5,3,3,goalPredicateCount,9000
miconic,s30-0.pddl,greedyResumeWalker, ,success,24844,10s_easy,129.0,1,0,3334,833,50056, ,129,0.33589199999999997,0.111999,180,9546.0, , ,True,4,2,2,3,1491,14680,965871,59,59,9,9,goalPredicateCount,9001
miconic,s30-1.pddl,greedyResumeWalker, ,success,25616,10s_easy,135.0,1,0,3918,979,58802, ,135,0.2153477,0.0799909,180,9372.0, , ,True,2,1,1,2,1398,13941,916693,59,59,9,9,goalPredicateCount,9001
miconic,s30-2.pddl,greedyResumeWalker, ,success,26844,10s_easy,129.0,1,0,3738,934,56218, ,129,0.319485,0.107996,180,9470.0, , ,True,0,0,0,0,1275,12559,825833,59,59,9,9,goalPredicateCount,9000
miconic,s30-3.pddl,greedyResumeWalker, ,success,27356,10s_easy,142.0,1,0,4862,1215,72753, ,142,0.34953599999999996,0.159977,180,9521.0, , ,True,0,0,0,1,1305,13303,872435,59,59,10,9,goalPredicateCount,9000
miconic,s30-4.pddl,greedyResumeWalker, ,success,26696,10s_easy,143.0,1,0,4794,1198,71943, ,143,0.36401700000000003,0.152017,180,9599.0, , ,True,0,0,0,6,1436,14277,938781,59,59,9,9,goalPredicateCount,9000
miconic,s4-0.pddl,greedyResumeWalker, ,success,10536,10s_easy,6.0,1,0,62,15,191, ,6,0.04,0.01,24,10452.0, , ,True,18,3,3,20,22282,86870,869620,7,7,3,3,goalPredicateCount,9000
miconic,s4-1.pddl,greedyResumeWalker, ,success,10540,10s_easy,9.0,1,0,78,19,242, ,9,0.04,0.01,24,10361.0, , ,True,17,3,3,20,16582,64593,647126,7,7,3,3,goalPredicateCount,9000
miconic,s4-2.pddl,greedyResumeWalker, ,success,10540,10s_easy,10.0,1,0,138,34,357, ,10,0.03,0.01,24,10249.0, , ,True,20,4,4,20,23571,92560,919588,7,7,3,3,goalPredicateCount,9000
miconic,s4-3.pddl,greedyResumeWalker, ,success,10540,10s_easy,8.0,1,0,106,26,293, ,8,0.02,0.01,24,10382.0, , ,True,24,4,4,20,21624,85725,866722,7,8,3,4,goalPredicateCount,9000
miconic,s4-4.pddl,greedyResumeWalker, ,success,10536,10s_easy,12.0,1,0,70,17,151, ,12,0.05,0.01,24,10372.0, , ,True,12,2,2,20,13712,69498,655786,7,8,5,4,goalPredicateCount,9000
miconic,s5-0.pddl,greedyResumeWalker, ,success,10536,10s_easy,10.0,1,0,110,27,390, ,10,0.04,0.01,30,11068.0, , ,True,28,5,5,20,16385,70338,857819,9,9,4,4,goalPredicateCount,9041
miconic,s5-1.pddl,greedyResumeWalker, ,success,10536,10s_easy,16.0,1,0,110,27,298, ,16,0.04,0.01,30,10768.0, , ,True,17,3,3,20,13705,72119,851326,9,9,5,4,goalPredicateCount,9000
miconic,s5-2.pddl,greedyResumeWalker, ,success,10536,10s_easy,10.0,1,0,94,23,326, ,10,0.03,0.01,30,10588.0, , ,True,17,3,3,20,16742,71171,870436,9,9,4,4,goalPredicateCount,9000
miconic,s5-3.pddl,greedyResumeWalker, ,success,10536,10s_easy,18.0,1,0,138,34,501, ,18,0.04,0.01,30,10503.0, , ,True,9,2,2,20,13525,57513,701138,9,9,4,4,goalPredicateCount,9000
miconic,s5-4.pddl,greedyResumeWalker, ,success,10536,10s_easy,16.0,1,0,126,31,382, ,16,0.04,0.01,30,10471.0, , ,True,8,2,2,20,13059,56619,689236,9,9,4,4,goalPredicateCount,9000
miconic,s6-0.pddl,greedyResumeWalker, ,success,10668,10s_easy,19.0,1,0,186,46,613, ,19,0.04,0.01,36,9808.0, , ,True,6,1,1,20,11318,59590,839030,11,12,5,5,goalPredicateCount,9000
miconic,s6-1.pddl,greedyResumeWalker, ,success,10536,10s_easy,22.0,1,0,162,40,624, ,22,0.05,0.01,36,10812.0, , ,True,10,3,3,20,11457,52982,764213,11,11,4,4,goalPredicateCount,9000
miconic,s6-2.pddl,greedyResumeWalker, ,success,10668,10s_easy,26.0,1,0,238,59,782, ,26,0.05,0.01,36,10451.0, , ,True,6,1,1,20,9619,54113,756448,11,11,5,5,goalPredicateCount,9000
miconic,s6-3.pddl,greedyResumeWalker, ,success,10668,10s_easy,19.0,1,0,210,52,652, ,19,0.03,0.01,36,10632.0, , ,True,8,2,2,20,11653,65186,915211,11,11,5,5,goalPredicateCount,9000
miconic,s6-4.pddl,greedyResumeWalker, ,success,10536,10s_easy,18.0,1,0,170,42,597, ,18,0.03,0.01,36,10826.0, , ,True,19,4,4,20,17327,80099,1154080,11,11,4,4,goalPredicateCount,9000
miconic,s7-0.pddl,greedyResumeWalker, ,success,10668,10s_easy,24.0,1,0,190,47,693, ,24,0.03,0.01,42,10873.0, , ,True,4,1,1,20,12962,77492,1248929,13,13,5,5,goalPredicateCount,9000
miconic,s7-1.pddl,greedyResumeWalker, ,success,10668,10s_easy,30.0,1,0,290,72,1179, ,30,0.03,0.01,42,10271.0, , ,True,20,5,5,20,12588,62987,1053850,13,14,5,4,goalPredicateCount,9000
miconic,s7-2.pddl,greedyResumeWalker, ,success,10668,10s_easy,21.0,1,0,158,39,636, ,21,0.04,0.01,42,10468.0, , ,True,8,2,2,20,10357,63109,1032959,13,13,6,5,goalPredicateCount,9000
miconic,s7-3.pddl,greedyResumeWalker, ,success,10668,10s_easy,23.0,1,0,242,60,1022, ,23,0.05,0.01,42,10426.0, , ,True,6,2,2,20,9793,48489,806999,13,13,4,4,goalPredicateCount,9000
miconic,s7-4.pddl,greedyResumeWalker, ,success,10792,10s_easy,34.0,1,0,350,87,1411, ,34,0.03,0.01,42,10700.0, , ,True,3,1,1,20,12690,63014,1045908,13,13,4,4,goalPredicateCount,9000
miconic,s8-0.pddl,greedyResumeWalker, ,success,10800,10s_easy,33.0,1,0,338,84,1379, ,33,0.05,0.01,48,11202.0, , ,True,4,1,1,20,10408,65309,1195879,15,15,6,5,goalPredicateCount,9000
miconic,s8-1.pddl,greedyResumeWalker, ,success,10800,10s_easy,32.0,1,0,358,89,1626, ,32,0.04,0.01,48,10054.0, , ,True,6,2,2,20,7929,42585,803233,15,16,5,5,goalPredicateCount,9000
miconic,s8-2.pddl,greedyResumeWalker, ,success,10800,10s_easy,32.0,1,0,342,85,1564, ,32,0.04,0.01,48,10254.0, , ,True,6,2,2,20,10891,57184,1076281,15,15,5,5,goalPredicateCount,9000
miconic,s8-3.pddl,greedyResumeWalker, ,success,10800,10s_easy,37.0,1,0,418,104,1894, ,37,0.04,0.01,48,9892.0, , ,True,0,0,0,20,9445,49721,937657,15,15,5,5,goalPredicateCount,9000
miconic,s8-4.pddl,greedyResumeWalker, ,success,10800,10s_easy,30.0,1,0,390,97,1590, ,30,0.05,0.01,48,10455.0, , ,True,4,1,1,20,9369,58313,1068562,15,15,6,5,goalPredicateCount,9000
miconic,s9-0.pddl,greedyResumeWalker, ,success,11332,10s_easy,43.0,1,0,418,104,1910, ,43,0.04,0.01,54,10095.0, , ,True,19,6,5,20,7054,52578,1060889,17,17,7,6,goalPredicateCount,9000
miconic,s9-1.pddl,greedyResumeWalker, ,success,11196,10s_easy,41.0,1,0,526,131,2423, ,41,0.04,0.01,54,10043.0, , ,True,0,0,0,20,7113,46613,956013,17,17,6,6,goalPredicateCount,9000
miconic,s9-2.pddl,greedyResumeWalker, ,success,11328,10s_easy,39.0,1,0,586,146,2774, ,39,0.05,0.01,54,9973.0, , ,True,3,1,1,20,6881,38377,804272,17,17,5,5,goalPredicateCount,9000
miconic,s9-3.pddl,greedyResumeWalker, ,success,11324,10s_easy,34.0,1,0,354,88,1784, ,34,0.05,0.01,54,10014.0, , ,True,3,1,1,20,6317,41243,846645,17,17,6,6,goalPredicateCount,9000
miconic,s9-4.pddl,greedyResumeWalker, ,success,11068,10s_easy,34.0,1,0,354,88,1807, ,34,0.05,0.01,54,9910.0, , ,True,7,1,1,20,6320,40930,842025,17,17,6,6,goalPredicateCount,9000
mprime_easy,prob01.pddl,greedyResumeWalker, ,success,12152,10s_easy,5.0,1,0,22,5,123, ,5,0.13,0.01,73,9250.0, , ,True,0,0,0,20,974,9367,97484,9,9,9,8,goalPredicateCount,9000
mprime_easy,prob02.pddl,greedyResumeWalker, ,success,18192,10s_easy,9.0,1,0,74,18,799, ,9,0.4115945,0.0120003,299,9526.0, , ,True,0,0,0,15,221,3724,66527,16,19,16,14,goalPredicateCount,9000
mprime_easy,prob03.pddl,greedyResumeWalker, ,success,15604,10s_easy,5.0,1,0,26,6,420, ,5,0.22723,0.01,231,9327.0, , ,True,0,0,0,17,286,5416,84202,14,15,18,15,goalPredicateCount,9000
mprime_easy,prob04.pddl,greedyResumeWalker, ,success,12520,10s_easy,8.0,1,0,54,13,537, ,8,0.21000000000000002,0.01,139,9339.0, , ,True,0,0,0,20,1338,6228,64603,7,8,4,4,goalPredicateCount,9001
mprime_easy,prob05.pddl,greedyResumeWalker, ,success,16808,10s_easy,12.0,1,0,70,17,434, ,12,0.4659986,0.01,260,9617.0, , ,True,0,0,0,20,727,4020,53646,10,10,5,4,goalPredicateCount,9001
mprime_easy,prob07.pddl,greedyResumeWalker, ,success,13376,10s_easy,5.0,1,0,42,10,300, ,5,0.19,0.01,352,9291.0, , ,True,0,0,0,20,899,4273,32301,5,5,4,4,goalPredicateCount,9000
mprime_easy,prob09.pddl,greedyResumeWalker, ,success,15592,10s_easy,8.0,1,0,58,14,480, ,8,0.2671878,0.01,222,9392.0, , ,True,0,0,0,20,1070,5269,55577,7,8,4,4,goalPredicateCount,9000
mprime_easy,prob11.pddl,greedyResumeWalker, ,success,12948,10s_easy,7.0,1,0,34,8,282, ,7,0.1903089,0.01,131,9298.0, , ,True,0,0,0,20,947,7186,82047,9,10,7,5,goalPredicateCount,9000
mprime_easy,prob12.pddl,greedyResumeWalker, ,success,15072,10s_easy,6.0,1,0,38,9,308, ,6,0.30851029999999996,0.01,136,9454.0, , ,True,0,0,0,15,2597,6929,47586,4,3,2,2,goalPredicateCount,9000
mprime_easy,prob16.pddl,greedyResumeWalker, ,success,24288,10s_easy,6.0,1,0,42,10,710, ,6,0.6524731,0.01,333,9789.0, , ,True,0,0,0,20,802,3163,73740,14,16,3,3,goalPredicateCount,9001
mprime_easy,prob25.pddl,greedyResumeWalker, ,success,11092,10s_easy,4.0,1,0,22,5,66, ,4,0.13,0.01,52,9292.0, , ,True,0,0,0,20,2709,14753,163937,8,9,5,5,goalPredicateCount,9000
mprime_easy,prob26.pddl,greedyResumeWalker, ,success,18952,10s_easy,6.0,1,0,26,6,530, ,6,0.3835362,0.01,220,9492.0, , ,True,2,1,1,4,137,4452,60849,13,14,32,30,goalPredicateCount,9001
mprime_easy,prob27.pddl,greedyResumeWalker, ,success,25780,10s_easy,5.0,1,0,26,6,285, ,5,0.5719861,0.01,184,9678.0, , ,True,0,0,0,10,261,4048,62891,14,15,15,8,goalPredicateCount,9000
mprime_easy,prob28.pddl,greedyResumeWalker, ,success,12576,10s_easy,11.0,1,0,74,18,328, ,11,0.16,0.01,90,9307.0, , ,True,0,0,0,20,1398,9159,99627,8,9,6,6,goalPredicateCount,9000
